image,quality
34541_left,1
34541_right,1
34542_left,1
34542_right,1
34547_left,1
34547_right,1
34549_left,1
34549_right,1
34551_left,1
34551_right,1
34552_left,1
34552_right,1
34555_left,1
34555_right,1
34559_left,1
34559_right,1
34560_left,1
34560_right,1
34562_left,1
34562_right,1
34567_left,1
34567_right,1
34569_left,1
34569_right,1
34571_left,1
34571_right,1
34575_left,1
34575_right,1
34578_left,1
34578_right,1
34582_left,1
34582_right,1
34584_left,1
34584_right,0
34587_left,1
34587_right,1
34593_left,1
34593_right,1
34596_left,1
34596_right,1
34599_left,1
34599_right,1
34601_left,1
34601_right,1
34602_left,1
34602_right,1
34606_left,1
34606_right,1
34609_left,1
34609_right,1
34611_left,1
34611_right,1
34613_left,1
34613_right,1
34621_left,1
34621_right,1
34624_left,1
34624_right,1
34625_left,1
34625_right,1
34628_left,1
34628_right,1
34631_left,1
34631_right,1
34633_left,1
34633_right,1
34634_left,1
34634_right,1
34636_left,1
34636_right,1
34638_left,1
34638_right,1
34639_left,1
34639_right,1
34641_left,1
34641_right,1
34643_left,1
34643_right,1
34644_left,1
34644_right,1
34646_left,1
34646_right,1
34648_left,1
34648_right,1
34651_left,1
34651_right,1
34655_left,1
34655_right,1
34666_left,1
34666_right,1
34667_left,1
34667_right,1
34668_left,1
34668_right,1
34672_left,1
34672_right,1
34673_left,1
34673_right,1
34675_left,1
34675_right,1
34677_left,1
34677_right,1
34678_left,1
34678_right,1
34680_left,1
34680_right,1
34682_left,1
34682_right,1
34685_left,1
34685_right,1
34686_left,1
34686_right,1
34689_left,0
34689_right,1
34690_left,1
34690_right,1
34692_left,1
34692_right,1
34693_left,1
34693_right,1
34696_left,1
34696_right,1
34697_left,1
34697_right,1
34701_left,1
34701_right,1
34703_left,1
34703_right,1
34704_left,1
34704_right,1
34706_left,1
34706_right,1
34707_left,1
34707_right,1
34708_left,1
34708_right,1
34712_left,1
34712_right,1
34713_left,1
34713_right,1
34718_left,1
34718_right,1
34719_left,1
34719_right,1
34726_left,1
34726_right,1
34727_left,1
34727_right,1
34731_left,1
34731_right,1
34734_left,1
34734_right,1
34739_left,1
34739_right,1
34740_left,1
34740_right,1
34748_left,1
34748_right,1
34752_left,1
34752_right,1
34754_left,1
34754_right,1
34757_left,1
34757_right,1
34761_left,1
34761_right,1
34766_left,1
34766_right,1
34768_left,1
34768_right,1
34769_left,1
34769_right,1
34773_left,1
34773_right,1
34775_left,1
34775_right,1
34776_left,1
34776_right,1
34778_left,1
34778_right,1
34779_left,1
34779_right,1
34780_left,1
34780_right,1
34784_left,1
34784_right,1
34785_left,1
34785_right,1
34786_left,1
34786_right,1
34792_left,1
34792_right,1
34794_left,1
34794_right,1
34795_left,1
34795_right,1
34800_left,1
34800_right,1
34803_left,1
34803_right,1
34805_left,1
34805_right,1
34806_left,1
34806_right,1
34810_left,1
34810_right,1
34814_left,1
34814_right,1
34815_left,1
34815_right,1
34819_left,1
34819_right,1
34822_left,1
34822_right,1
34828_left,1
34828_right,1
34829_left,1
34829_right,1
34830_left,1
34830_right,1
34831_left,1
34831_right,1
34832_left,1
34832_right,1
34834_left,1
34834_right,1
34836_left,1
34836_right,1
34839_left,1
34839_right,1
34841_left,1
34841_right,1
34844_left,1
34844_right,1
34857_left,1
34857_right,1
34860_left,1
34860_right,1
34861_left,1
34861_right,1
34862_left,1
34862_right,1
34863_left,1
34863_right,1
34864_left,1
34864_right,1
34869_left,1
34869_right,1
34872_left,1
34872_right,1
34874_left,1
34874_right,1
34875_left,1
34875_right,1
34879_left,1
34879_right,1
34880_left,1
34880_right,1
34881_left,1
34881_right,1
34884_left,1
34884_right,1
34885_left,1
34885_right,1
34888_left,1
34888_right,1
34889_left,1
34889_right,1
34890_left,1
34890_right,1
34893_left,1
34893_right,1
34899_left,1
34899_right,1
34901_left,1
34901_right,1
34902_left,1
34902_right,1
34904_left,1
34904_right,1
34905_left,1
34905_right,1
34907_left,1
34907_right,1
34913_left,1
34913_right,1
34918_left,1
34918_right,1
34920_left,1
34920_right,1
34922_left,1
34922_right,1
34923_left,1
34923_right,1
34924_left,1
34924_right,1
34928_left,1
34928_right,1
34930_left,1
34930_right,1
34931_left,1
34931_right,1
34932_left,1
34932_right,1
34933_left,1
34933_right,1
34937_left,1
34937_right,1
34938_left,1
34938_right,1
34939_left,1
34939_right,1
34940_left,1
34940_right,1
34941_left,1
34941_right,1
34944_left,1
34944_right,1
34945_left,1
34945_right,1
34947_left,1
34947_right,1
34952_left,1
34952_right,1
34954_left,1
34954_right,0
34955_left,1
34955_right,1
34959_left,1
34959_right,1
34961_left,1
34961_right,1
34971_left,0
34971_right,1
34979_left,1
34979_right,1
34980_left,1
34980_right,1
34984_left,1
34984_right,1
34985_left,1
34985_right,1
34989_left,1
34989_right,1
34990_left,1
34990_right,1
34991_left,1
34991_right,1
34992_left,1
34992_right,1
34994_left,1
34994_right,1
34995_left,1
34995_right,1
34996_left,1
34996_right,1
34997_left,1
34997_right,1
34999_left,1
34999_right,1
35004_left,1
35004_right,1
35005_left,1
35005_right,1
35007_left,1
35007_right,1
35010_left,1
35010_right,1
35011_left,1
35011_right,1
35013_left,1
35013_right,1
35018_left,1
35018_right,1
35021_left,1
35021_right,1
35027_left,1
35027_right,1
35032_left,1
35032_right,1
35033_left,1
35033_right,1
35035_left,1
35035_right,1
35039_left,1
35039_right,1
35042_left,1
35042_right,1
35044_left,1
35044_right,1
35046_left,0
35046_right,1
35048_left,1
35048_right,1
35052_left,1
35052_right,1
35054_left,1
35054_right,1
35056_left,1
35056_right,1
35057_left,1
35057_right,1
35058_left,1
35058_right,1
35062_left,1
35062_right,1
35063_left,1
35063_right,1
35064_left,1
35064_right,1
35065_left,1
35065_right,1
35066_left,1
35066_right,1
35067_left,1
35067_right,1
35071_left,1
35071_right,1
35073_left,1
35073_right,1
35077_left,1
35077_right,1
35079_left,1
35079_right,1
35080_left,1
35080_right,1
35082_left,1
35082_right,1
35084_left,1
35084_right,1
35085_left,1
35085_right,1
35089_left,1
35089_right,1
35090_left,1
35090_right,1
35091_left,1
35091_right,1
35092_left,1
35092_right,1
35093_left,1
35093_right,1
35095_left,1
35095_right,1
35107_left,1
35107_right,1
35108_left,1
35108_right,1
35112_left,1
35112_right,1
35116_left,1
35116_right,1
35119_left,1
35119_right,1
35121_left,1
35121_right,1
35124_left,1
35124_right,1
35125_left,1
35125_right,1
35127_left,0
35127_right,1
35128_left,1
35128_right,1
35130_left,1
35130_right,1
35131_left,1
35131_right,1
35132_left,1
35132_right,1
35135_left,1
35135_right,1
35138_left,1
35138_right,1
35142_left,1
35142_right,1
35143_left,1
35143_right,1
35145_left,1
35145_right,1
35149_left,1
35149_right,1
35151_left,1
35151_right,1
35153_left,1
35153_right,1
35156_left,1
35156_right,1
35159_left,1
35159_right,1
35160_left,1
35160_right,1
35164_left,1
35164_right,1
35166_left,1
35166_right,1
35169_left,1
35169_right,1
35172_left,1
35172_right,1
35175_left,1
35175_right,1
35178_left,1
35178_right,1
35183_left,1
35183_right,1
35186_left,1
35186_right,1
35187_left,1
35187_right,1
35193_left,1
35193_right,1
35199_left,1
35199_right,1
35201_left,1
35201_right,1
35205_left,1
35205_right,1
35206_left,1
35206_right,1
35209_left,1
35209_right,1
35215_left,1
35215_right,0
35221_left,1
35221_right,1
35229_left,1
35229_right,1
35232_left,1
35232_right,1
35236_left,1
35236_right,1
35246_left,1
35246_right,1
35249_left,1
35249_right,1
35254_left,1
35254_right,1
35256_left,1
35256_right,1
35260_left,1
35260_right,1
35263_left,1
35263_right,1
35266_left,1
35266_right,1
35270_left,1
35270_right,1
35271_left,1
35271_right,1
35277_left,1
35277_right,1
35278_left,1
35278_right,1
35279_left,1
35279_right,1
35281_left,1
35281_right,1
35282_left,1
35282_right,1
35283_left,1
35283_right,1
35285_left,1
35285_right,1
35288_left,1
35288_right,1
35290_left,1
35290_right,1
35293_left,1
35293_right,1
35295_left,1
35295_right,0
35297_left,1
35297_right,1
35298_left,1
35298_right,1
35301_left,1
35301_right,1
35304_left,1
35304_right,1
35307_left,1
35307_right,1
35311_left,1
35311_right,1
35316_left,1
35316_right,1
35317_left,1
35317_right,1
35318_left,1
35318_right,1
35320_left,1
35320_right,1
35322_left,1
35322_right,1
35323_left,1
35323_right,1
35324_left,1
35324_right,1
35325_left,1
35325_right,1
35327_left,1
35327_right,1
35330_left,1
35330_right,1
35334_left,1
35334_right,1
35335_left,1
35335_right,0
35336_left,1
35336_right,1
35339_left,1
35339_right,1
35341_left,1
35341_right,1
35343_left,1
35343_right,0
35344_left,1
35344_right,1
35349_left,1
35349_right,1
35355_left,1
35355_right,1
35357_left,1
35357_right,1
35365_left,1
35365_right,1
35367_left,1
35367_right,1
35368_left,1
35368_right,1
35371_left,1
35371_right,1
35374_left,1
35374_right,1
35376_left,1
35376_right,1
35377_left,1
35377_right,1
35378_left,1
35378_right,1
35380_left,1
35380_right,1
35383_left,1
35383_right,1
35388_left,1
35388_right,1
35389_left,1
35389_right,1
35392_left,1
35392_right,1
35394_left,1
35394_right,1
35395_left,1
35395_right,1
35396_left,1
35396_right,1
35398_left,1
35398_right,1
35402_left,1
35402_right,1
35403_left,1
35403_right,1
35405_left,1
35405_right,1
35406_left,1
35406_right,1
35412_left,1
35412_right,1
35414_left,1
35414_right,1
35417_left,1
35417_right,1
35420_left,1
35420_right,0
35421_left,1
35421_right,1
35422_left,1
35422_right,1
35427_left,1
35427_right,1
35428_left,1
35428_right,1
35429_left,1
35429_right,0
35439_left,1
35439_right,1
35441_left,1
35441_right,1
35444_left,1
35444_right,1
35445_left,1
35445_right,1
35446_left,1
35446_right,1
35449_left,1
35449_right,1
35451_left,1
35451_right,1
35453_left,1
35453_right,1
35454_left,1
35454_right,1
35457_left,1
35457_right,1
35458_left,1
35458_right,1
35459_left,1
35459_right,1
35461_left,1
35461_right,1
35462_left,1
35462_right,1
35463_left,1
35463_right,1
35464_left,1
35464_right,1
35465_left,1
35465_right,1
35470_left,1
35470_right,1
35474_left,1
35474_right,1
35475_left,1
35475_right,1
35478_left,1
35478_right,1
35481_left,1
35481_right,1
35484_left,1
35484_right,1
35487_left,1
35487_right,1
35488_left,0
35488_right,1
35489_left,1
35489_right,1
35492_left,1
35492_right,1
35496_left,1
35496_right,1
35499_left,1
35499_right,0
35501_left,1
35501_right,1
35503_left,0
35503_right,1
35504_left,1
35504_right,1
35505_left,1
35505_right,1
35506_left,1
35506_right,1
35508_left,1
35508_right,1
35509_left,1
35509_right,1
35513_left,1
35513_right,1
35517_left,1
35517_right,1
35525_left,1
35525_right,1
35532_left,1
35532_right,1
35533_left,1
35533_right,1
35536_left,1
35536_right,1
35541_left,1
35541_right,1
35544_left,1
35544_right,1
35547_left,1
35547_right,1
35548_left,1
35548_right,1
35555_left,1
35555_right,1
35556_left,1
35556_right,1
35557_left,1
35557_right,1
35560_left,1
35560_right,1
35563_left,1
35563_right,1
35566_left,1
35566_right,1
35571_left,1
35571_right,1
35575_left,1
35575_right,1
35579_left,1
35579_right,1
35580_left,1
35580_right,1
35581_left,0
35581_right,1
35582_left,1
35582_right,1
35583_left,1
35583_right,1
35584_left,1
35584_right,1
35587_left,1
35587_right,1
35591_left,1
35591_right,1
35593_left,1
35593_right,1
35594_left,1
35594_right,1
35595_left,1
35595_right,1
35597_left,1
35597_right,1
35598_left,1
35598_right,1
35599_left,1
35599_right,1
35601_left,1
35601_right,1
35606_left,1
35606_right,1
35607_left,1
35607_right,1
35609_left,1
35609_right,1
35610_left,1
35610_right,1
35616_left,1
35616_right,1
35617_left,1
35617_right,1
35621_left,1
35621_right,1
35628_left,1
35628_right,1
35629_left,1
35629_right,1
35635_left,1
35635_right,1
35637_left,1
35637_right,1
35638_left,1
35638_right,1
35643_left,1
35643_right,1
35645_left,1
35645_right,1
35646_left,1
35646_right,1
35647_left,1
35647_right,1
35648_left,1
35648_right,1
35650_left,1
35650_right,1
35652_left,1
35652_right,1
35655_left,1
35655_right,0
35658_left,1
35658_right,1
35661_left,1
35661_right,1
35662_left,1
35662_right,1
35666_left,1
35666_right,1
35667_left,1
35667_right,1
35668_left,0
35668_right,1
35675_left,1
35675_right,1
35678_left,1
35678_right,1
35679_left,1
35679_right,1
35680_left,0
35680_right,1
35681_left,1
35681_right,1
35683_left,1
35683_right,1
35684_left,1
35684_right,1
35689_left,1
35689_right,1
35690_left,0
35690_right,1
35695_left,1
35695_right,1
35697_left,1
35697_right,1
35699_left,1
35699_right,1
35704_left,1
35704_right,1
35705_left,1
35705_right,1
35708_left,1
35708_right,1
35710_left,1
35710_right,1
35711_left,1
35711_right,1
35712_left,1
35712_right,1
35714_left,1
35714_right,1
35717_left,1
35717_right,1
35719_left,1
35719_right,1
35721_left,1
35721_right,1
35725_left,1
35725_right,1
35726_left,1
35726_right,1
35731_left,1
35731_right,1
35734_left,1
35734_right,1
35736_left,1
35736_right,1
35737_left,1
35737_right,1
35739_left,1
35739_right,1
35740_left,1
35740_right,1
35742_left,1
35742_right,1
35746_left,1
35746_right,1
35748_left,1
35748_right,1
35749_left,1
35749_right,1
35757_left,1
35757_right,1
35760_left,1
35760_right,1
35763_left,1
35763_right,1
35764_left,1
35764_right,1
35765_left,1
35765_right,1
35766_left,1
35766_right,0
35767_left,0
35767_right,1
35775_left,1
35775_right,1
35779_left,1
35779_right,1
35781_left,1
35781_right,1
35787_left,1
35787_right,1
35788_left,1
35788_right,1
35789_left,1
35789_right,1
35792_left,1
35792_right,1
35794_left,1
35794_right,1
35795_left,1
35795_right,1
35797_left,1
35797_right,1
35798_left,1
35798_right,1
35802_left,1
35802_right,1
35803_left,1
35803_right,1
35804_left,0
35804_right,1
35805_left,1
35805_right,1
35807_left,1
35807_right,1
35808_left,1
35808_right,1
35810_left,1
35810_right,1
35812_left,1
35812_right,1
35813_left,1
35813_right,1
35816_left,1
35816_right,1
35830_left,1
35830_right,1
35831_left,1
35831_right,1
35832_left,1
35832_right,1
35833_left,1
35833_right,1
35834_left,1
35834_right,1
35836_left,1
35836_right,1
35838_left,1
35838_right,1
35839_left,1
35839_right,1
35840_left,0
35840_right,0
35842_left,1
35842_right,1
35846_left,1
35846_right,1
35847_left,1
35847_right,1
35850_left,1
35850_right,1
35851_left,1
35851_right,0
35854_left,1
35854_right,1
35855_left,1
35855_right,1
35857_left,1
35857_right,1
35858_left,1
35858_right,1
35859_left,0
35859_right,1
35860_left,0
35860_right,1
35861_left,1
35861_right,1
35863_left,1
35863_right,1
35867_left,1
35867_right,1
35868_left,1
35868_right,1
35870_left,1
35870_right,1
35871_left,0
35871_right,1
35872_left,1
35872_right,1
35873_left,1
35873_right,1
35880_left,1
35880_right,1
35888_left,1
35888_right,1
35889_left,1
35889_right,1
35890_left,1
35890_right,1
35891_left,1
35891_right,1
35892_left,1
35892_right,1
35893_left,1
35893_right,1
35894_left,1
35894_right,1
35898_left,1
35898_right,1
35901_left,1
35901_right,1
35902_left,1
35902_right,1
35903_left,1
35903_right,1
35905_left,1
35905_right,1
35908_left,1
35908_right,1
35915_left,1
35915_right,1
35917_left,1
35917_right,1
35919_left,1
35919_right,1
35920_left,1
35920_right,1
35922_left,1
35922_right,1
35925_left,1
35925_right,1
35927_left,1
35927_right,1
35931_left,1
35931_right,1
35933_left,1
35933_right,1
35936_left,1
35936_right,1
35938_left,1
35938_right,1
35941_left,1
35941_right,1
35944_left,1
35944_right,1
35945_left,1
35945_right,1
35947_left,1
35947_right,1
35952_left,1
35952_right,1
35954_left,1
35954_right,1
35955_left,1
35955_right,1
35956_left,1
35956_right,1
35960_left,1
35960_right,1
35961_left,1
35961_right,1
35962_left,1
35962_right,1
35966_left,0
35966_right,1
35967_left,1
35967_right,1
35969_left,1
35969_right,1
35970_left,1
35970_right,1
35973_left,1
35973_right,1
35975_left,1
35975_right,1
35979_left,1
35979_right,1
35986_left,1
35986_right,1
35987_left,1
35987_right,1
35989_left,1
35989_right,1
35990_left,1
35990_right,1
35992_left,1
35992_right,1
35996_left,1
35996_right,1
36002_left,1
36002_right,1
36006_left,1
36006_right,1
36007_left,1
36007_right,1
36008_left,1
36008_right,1
36014_left,1
36014_right,0
36021_left,1
36021_right,1
36022_left,1
36022_right,1
36024_left,1
36024_right,1
36026_left,1
36026_right,1
36027_left,1
36027_right,1
36029_left,1
36029_right,1
36030_left,1
36030_right,1
36035_left,1
36035_right,1
36036_left,1
36036_right,1
36039_left,1
36039_right,1
36042_left,1
36042_right,1
36044_left,1
36044_right,1
36046_left,1
36046_right,1
36047_left,1
36047_right,1
36053_left,1
36053_right,1
36055_left,1
36055_right,1
36057_left,1
36057_right,1
36064_left,1
36064_right,1
36065_left,1
36065_right,1
36071_left,1
36071_right,1
36072_left,1
36072_right,1
36074_left,1
36074_right,1
36077_left,1
36077_right,1
36080_left,1
36080_right,1
36081_left,1
36081_right,1
36085_left,1
36085_right,1
36088_left,1
36088_right,1
36099_left,1
36099_right,1
36100_left,0
36100_right,1
36103_left,1
36103_right,1
36108_left,1
36108_right,1
36110_left,1
36110_right,1
36118_left,1
36118_right,1
36125_left,1
36125_right,1
36128_left,1
36128_right,1
36129_left,1
36129_right,1
36130_left,1
36130_right,1
36131_left,1
36131_right,1
36134_left,1
36134_right,1
36141_left,1
36141_right,1
36143_left,1
36143_right,1
36145_left,1
36145_right,1
36146_left,1
36146_right,1
36148_left,1
36148_right,1
36150_left,1
36150_right,1
36158_left,1
36158_right,1
36159_left,1
36159_right,1
36162_left,1
36162_right,1
36163_left,1
36163_right,1
36166_left,1
36166_right,1
36167_left,1
36167_right,1
36169_left,1
36169_right,1
36172_left,1
36172_right,1
36174_left,1
36174_right,1
36176_left,1
36176_right,1
36177_left,1
36177_right,1
36178_left,1
36178_right,1
36179_left,1
36179_right,1
36181_left,0
36181_right,1
36184_left,1
36184_right,1
36185_left,1
36185_right,1
36188_left,1
36188_right,1
36190_left,1
36190_right,1
36192_left,1
36192_right,1
36199_left,1
36199_right,1
36202_left,1
36202_right,1
36205_left,1
36205_right,1
36209_left,1
36209_right,1
36213_left,1
36213_right,1
36215_left,1
36215_right,0
36217_left,1
36217_right,1
36220_left,1
36220_right,1
36222_left,1
36222_right,1
36223_left,1
36223_right,1
36225_left,1
36225_right,1
36228_left,1
36228_right,1
36229_left,1
36229_right,1
36232_left,1
36232_right,1
36234_left,1
36234_right,1
36237_left,1
36237_right,1
36238_left,1
36238_right,1
36244_left,1
36244_right,1
36245_left,1
36245_right,1
36246_left,1
36246_right,1
36247_left,1
36247_right,1
36254_left,1
36254_right,1
36256_left,0
36256_right,1
36257_left,1
36257_right,1
36258_left,1
36258_right,1
36259_left,1
36259_right,1
36260_left,1
36260_right,1
36261_left,1
36261_right,1
36264_left,1
36264_right,1
36267_left,1
36267_right,1
36269_left,1
36269_right,1
36275_left,1
36275_right,1
36276_left,1
36276_right,1
36281_left,1
36281_right,1
36285_left,1
36285_right,1
36286_left,1
36286_right,1
36288_left,1
36288_right,1
36289_left,1
36289_right,1
36292_left,1
36292_right,1
36293_left,1
36293_right,1
36296_left,1
36296_right,1
36298_left,1
36298_right,1
36300_left,1
36300_right,1
36314_left,1
36314_right,1
36316_left,1
36316_right,1
36318_left,1
36318_right,1
36322_left,1
36322_right,1
36325_left,0
36325_right,0
36326_left,1
36326_right,1
36328_left,1
36328_right,1
36332_left,1
36332_right,1
36335_left,1
36335_right,1
36336_left,1
36336_right,1
36338_left,1
36338_right,1
36339_left,1
36339_right,1
36341_left,1
36341_right,1
36342_left,1
36342_right,1
36346_left,1
36346_right,1
36348_left,1
36348_right,1
36351_left,1
36351_right,1
36352_left,1
36352_right,1
36358_left,1
36358_right,1
36359_left,1
36359_right,1
36360_left,1
36360_right,1
36361_left,1
36361_right,1
36362_left,1
36362_right,1
36363_left,1
36363_right,1
36364_left,1
36364_right,1
36366_left,1
36366_right,1
36367_left,0
36367_right,1
36368_left,1
36368_right,1
36369_left,1
36369_right,1
36370_left,1
36370_right,1
36375_left,1
36375_right,1
36376_left,1
36376_right,1
36378_left,0
36378_right,1
36379_left,1
36379_right,1
36384_left,1
36384_right,1
36385_left,1
36385_right,1
36388_left,1
36388_right,1
36390_left,1
36390_right,1
36395_left,1
36395_right,1
36396_left,1
36396_right,1
36400_left,1
36400_right,1
36402_left,1
36402_right,1
36403_left,1
36403_right,1
36404_left,1
36404_right,1
36408_left,1
36408_right,1
36409_left,1
36409_right,1
36410_left,1
36410_right,1
36411_left,1
36411_right,1
36412_left,1
36412_right,1
36416_left,1
36416_right,0
36421_left,1
36421_right,1
36422_left,1
36422_right,1
36423_left,1
36423_right,1
36425_left,0
36425_right,1
36426_left,0
36426_right,1
36427_left,1
36427_right,1
36428_left,1
36428_right,1
36429_left,1
36429_right,1
36431_left,1
36431_right,1
36441_left,1
36441_right,1
36442_left,1
36442_right,1
36444_left,1
36444_right,1
36448_left,0
36448_right,1
36451_left,1
36451_right,1
36453_left,1
36453_right,1
36455_left,1
36455_right,1
36456_left,0
36456_right,0
36460_left,1
36460_right,1
36461_left,1
36461_right,1
36465_left,1
36465_right,1
36466_left,1
36466_right,1
36467_left,0
36467_right,0
36470_left,1
36470_right,1
36471_left,1
36471_right,1
36479_left,1
36479_right,1
36483_left,1
36483_right,1
36492_left,1
36492_right,1
36494_left,1
36494_right,1
36495_left,1
36495_right,1
36500_left,1
36500_right,1
36502_left,1
36502_right,1
36505_left,0
36505_right,0
36506_left,1
36506_right,1
36507_left,1
36507_right,1
36509_left,1
36509_right,1
36510_left,0
36510_right,0
36513_left,1
36513_right,1
36515_left,1
36515_right,1
36517_left,1
36517_right,1
36523_left,1
36523_right,1
36526_left,1
36526_right,1
36527_left,1
36527_right,1
36531_left,1
36531_right,1
36533_left,1
36533_right,1
36535_left,1
36535_right,1
36537_left,1
36537_right,1
36539_left,1
36539_right,1
36545_left,1
36545_right,1
36547_left,1
36547_right,1
36548_left,1
36548_right,1
36549_left,1
36549_right,1
36553_left,1
36553_right,1
36560_left,1
36560_right,1
36566_left,1
36566_right,1
36567_left,1
36567_right,1
36571_left,1
36571_right,1
36572_left,1
36572_right,1
36576_left,1
36576_right,1
36577_left,1
36577_right,1
36578_left,1
36578_right,1
36584_left,1
36584_right,1
36585_left,1
36585_right,1
36587_left,1
36587_right,1
36588_left,1
36588_right,1
36591_left,1
36591_right,1
36596_left,1
36596_right,1
36600_left,1
36600_right,1
36603_left,1
36603_right,1
36608_left,1
36608_right,1
36613_left,1
36613_right,1
36614_left,1
36614_right,1
36616_left,1
36616_right,1
36624_left,1
36624_right,1
36625_left,1
36625_right,1
36626_left,1
36626_right,1
36627_left,1
36627_right,1
36628_left,1
36628_right,1
36631_left,1
36631_right,1
36632_left,1
36632_right,1
36635_left,1
36635_right,1
36636_left,1
36636_right,1
36637_left,1
36637_right,1
36640_left,0
36640_right,1
36643_left,1
36643_right,1
36644_left,1
36644_right,1
36645_left,1
36645_right,1
36650_left,1
36650_right,1
36653_left,1
36653_right,1
36654_left,1
36654_right,1
36655_left,1
36655_right,1
36658_left,1
36658_right,1
36660_left,1
36660_right,1
36663_left,1
36663_right,1
36666_left,1
36666_right,1
36669_left,1
36669_right,1
36670_left,1
36670_right,1
36671_left,1
36671_right,1
36673_left,1
36673_right,1
36683_left,1
36683_right,1
36684_left,1
36684_right,1
36686_left,1
36686_right,1
36687_left,1
36687_right,1
36691_left,1
36691_right,1
36692_left,1
36692_right,1
36694_left,1
36694_right,1
36695_left,1
36695_right,1
36696_left,1
36696_right,1
36698_left,1
36698_right,1
36699_left,1
36699_right,1
36702_left,1
36702_right,1
36703_left,1
36703_right,1
36704_left,1
36704_right,1
36705_left,1
36705_right,1
36709_left,1
36709_right,1
36713_left,1
36713_right,1
36717_left,1
36717_right,1
36718_left,1
36718_right,1
36722_left,1
36722_right,1
36723_left,1
36723_right,1
36724_left,1
36724_right,1
36726_left,1
36726_right,1
36728_left,1
36728_right,1
36729_left,1
36729_right,1
36730_left,1
36730_right,0
36732_left,1
36732_right,1
36733_left,1
36733_right,1
36739_left,1
36739_right,1
36740_left,1
36740_right,1
36741_left,1
36741_right,1
36744_left,1
36744_right,1
36745_left,1
36745_right,1
36746_left,1
36746_right,1
36747_left,1
36747_right,1
36748_left,1
36748_right,1
36749_left,1
36749_right,1
36751_left,1
36751_right,1
36754_left,1
36754_right,1
36755_left,1
36755_right,1
36757_left,1
36757_right,1
36760_left,1
36760_right,1
36762_left,1
36762_right,1
36764_left,1
36764_right,1
36767_left,1
36767_right,1
36771_left,1
36771_right,1
36778_left,1
36778_right,1
36781_left,1
36781_right,1
36782_left,1
36782_right,1
36783_left,1
36783_right,1
36785_left,1
36785_right,1
36788_left,1
36788_right,1
36791_left,1
36791_right,1
36793_left,1
36793_right,1
36794_left,1
36794_right,1
36797_left,1
36797_right,1
36799_left,1
36799_right,1
36800_left,1
36800_right,1
36803_left,1
36803_right,1
36806_left,1
36806_right,1
36808_left,1
36808_right,1
36811_left,1
36811_right,1
36812_left,1
36812_right,1
36815_left,1
36815_right,1
36819_left,1
36819_right,1
36824_left,1
36824_right,1
36827_left,1
36827_right,1
36832_left,1
36832_right,1
36838_left,0
36838_right,1
36844_left,1
36844_right,1
36846_left,1
36846_right,1
36848_left,1
36848_right,1
36852_left,0
36852_right,1
36854_left,1
36854_right,1
36856_left,1
36856_right,1
36860_left,1
36860_right,1
36864_left,1
36864_right,1
36865_left,1
36865_right,1
36867_left,1
36867_right,1
36877_left,1
36877_right,1
36879_left,1
36879_right,1
36885_left,1
36885_right,1
36886_left,1
36886_right,1
36898_left,1
36898_right,1
36899_left,1
36899_right,1
36900_left,1
36900_right,1
36903_left,0
36903_right,1
36904_left,1
36904_right,1
36907_left,1
36907_right,1
36908_left,1
36908_right,1
36909_left,1
36909_right,1
36910_left,1
36910_right,1
36911_left,1
36911_right,1
36919_left,1
36919_right,1
36920_left,1
36920_right,1
36921_left,1
36921_right,1
36928_left,1
36928_right,1
36929_left,1
36929_right,1
36930_left,1
36930_right,1
36931_left,1
36931_right,1
36932_left,1
36932_right,1
36933_left,1
36933_right,1
36934_left,1
36934_right,1
36937_left,1
36937_right,1
36938_left,1
36938_right,1
36939_left,1
36939_right,1
36940_left,1
36940_right,1
36941_left,1
36941_right,1
36942_left,1
36942_right,1
36952_left,1
36952_right,1
36955_left,1
36955_right,1
36956_left,1
36956_right,1
36958_left,1
36958_right,1
36959_left,1
36959_right,1
36965_left,1
36965_right,1
36966_left,1
36966_right,1
36968_left,1
36968_right,1
36975_left,1
36975_right,1
36978_left,1
36978_right,1
36979_left,1
36979_right,1
36981_left,0
36981_right,0
36982_left,1
36982_right,1
36983_left,1
36983_right,1
36985_left,1
36985_right,1
36986_left,1
36986_right,1
36987_left,1
36987_right,1
36989_left,1
36989_right,1
36998_left,1
36998_right,1
36999_left,1
36999_right,1
37000_left,1
37000_right,1
37004_left,1
37004_right,1
37008_left,1
37008_right,1
37010_left,1
37010_right,1
37014_left,1
37014_right,1
37016_left,1
37016_right,1
37017_left,1
37017_right,1
37020_left,1
37020_right,1
37026_left,1
37026_right,1
37028_left,1
37028_right,1
37030_left,1
37030_right,1
37032_left,1
37032_right,1
37033_left,1
37033_right,1
37034_left,0
37034_right,1
37035_left,1
37035_right,1
37036_left,1
37036_right,1
37038_left,1
37038_right,1
37039_left,1
37039_right,1
37040_left,1
37040_right,1
37041_left,1
37041_right,1
37042_left,1
37042_right,1
37043_left,1
37043_right,1
37054_left,1
37054_right,1
37055_left,1
37055_right,1
37059_left,1
37059_right,1
37060_left,1
37060_right,1
37064_left,1
37064_right,0
37069_left,1
37069_right,1
37071_left,1
37071_right,1
37072_left,1
37072_right,1
37074_left,1
37074_right,1
37078_left,1
37078_right,1
37079_left,1
37079_right,1
37081_left,1
37081_right,1
37082_left,1
